source,casnumber_grouped,chemicalname_grouped,scientificname,medium,test_class,endpoint,conc_value,conc_unit,acr_eligible,source_id,source_dataset,majorgroup
anztox,72559,"p,p'-DDE;1,1'-(2,2-Dichloroethene-1,1-diyl)bis(4-chlorobenzene)",Oncorhynchus mykiss,Freshwater,acute,MORT,32,ug/L,TRUE,9153,2000,Osteichthyes
anztox,72559,"p,p'-DDE;1,1'-(2,2-Dichloroethene-1,1-diyl)bis(4-chlorobenzene)",Salmo salar,Freshwater,acute,MORT,96,ug/L,TRUE,9154,2000,OS
anztox,72559,"p,p'-DDE;1,1'-(2,2-Dichloroethene-1,1-diyl)bis(4-chlorobenzene)",Nitocra spinipes,Marine,acute,MORT,2.5,ug/L,TRUE,9155,2000,CR
anztox,72559,"p,p'-DDE;1,1'-(2,2-Dichloroethene-1,1-diyl)bis(4-chlorobenzene)",Penaeus aztecus,Marine,acute,MORT,28,ug/L,TRUE,9156,2000,CR
anztox,72559,"p,p'-DDE;1,1'-(2,2-Dichloroethene-1,1-diyl)bis(4-chlorobenzene)",Penaeus aztecus,Marine,acute,IMM,28,ug/L,TRUE,9157,2000,CR
anztox,72559,"p,p'-DDE;1,1'-(2,2-Dichloroethene-1,1-diyl)bis(4-chlorobenzene)",Crassostrea virginica,Marine,acute,GRO,14,ug/L,FALSE,9158,2000,ML
anztox,72559,"p,p'-DDE;1,1'-(2,2-Dichloroethene-1,1-diyl)bis(4-chlorobenzene)",Nitocra spinipes,Marine,chronic,REP,0.1,ug/L,FALSE,9159,2000,CR
anztox,60571,Dieldrin,Gambusia holbrooki,Freshwater,acute,MORT,14.3,ug/L,TRUE,9160,2000,OS
anztox,60571,Dieldrin,Oreochromis niloticus,Freshwater,acute,MORT,40,ug/L,TRUE,9161,2000,Osteichthyes
anztox,60571,Dieldrin,Oreochromis niloticus,Freshwater,acute,MORT,30,ug/L,TRUE,9162,2000,Osteichthyes
anztox,60571,Dieldrin,Oncorhynchus mykiss,Freshwater,acute,MORT,3,ug/L,TRUE,9163,2000,Osteichthyes
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Chlorella vulgaris,Freshwater,chronic,GRO,700,ug/L,FALSE,9164,2000,AL
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Paramecium aurelia,Freshwater,chronic,GRO,100,ug/L,FALSE,9165,2000,PR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Daphnia magna,Freshwater,chronic,MORT,2.7,ug/L,TRUE,9166,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Sarotherodon mossambicus,Freshwater,chronic,REP,0.2,ug/L,FALSE,9167,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Callinectes sapidus,Marine,acute,IMM,19,ug/L,TRUE,9168,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Callinectes sapidus,Marine,acute,MORT,35,ug/L,TRUE,9169,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Cancer magister,Marine,acute,MORT,15,ug/L,TRUE,9170,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Crangon septemspinosa,Marine,acute,MORT,0.2,ug/L,TRUE,9171,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Crangon septemspinosa,Marine,acute,MORT,3.2,ug/L,TRUE,9172,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Palaemonetes pugio,Marine,acute,MORT,1.3,ug/L,TRUE,9173,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Penaeus aztecus,Marine,acute,IMM,0.24,ug/L,TRUE,9174,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Penaeus aztecus,Marine,acute,MORT,0.4,ug/L,TRUE,9175,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Penaeus duorarum,Marine,acute,MORT,0.04,ug/L,TRUE,9176,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Strongylocentrotus purpuratus,Marine,chronic,MORT,230,ug/L,TRUE,9177,2000,EC
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Crassostrea sp.,Marine,acute,GRO,65,ug/L,FALSE,9178,2000,ML
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Crassostrea virginica,Marine,acute,GRO,65,ug/L,FALSE,9179,2000,ML
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Crassostrea virginica,Marine,acute,GRO,42,ug/L,FALSE,9180,2000,ML
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Cymatogaster aggregata,Marine,acute,MORT,1.1,ug/L,TRUE,9181,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Lagodon rhomboides,Marine,acute,MORT,0.3,ug/L,TRUE,9182,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Leiostomus xanthurus,Marine,acute,MORT,0.09,ug/L,TRUE,9183,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Leiostomus xanthurus,Marine,acute,MORT,0.32,ug/L,TRUE,9184,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Leiostomus xanthurus,Marine,acute,MORT,0.6,ug/L,TRUE,9185,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Morone saxatilis,Marine,acute,MORT,0.1,ug/L,TRUE,9186,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Mugil cephalus,Marine,acute,MORT,0.38,ug/L,TRUE,9187,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Mugil cephalus,Marine,acute,MORT,0.32,ug/L,TRUE,9188,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Mugil curema,Marine,acute,MORT,0.6,ug/L,TRUE,9189,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Oncorhynchus kisutch,Marine,acute,MORT,2.1,ug/L,TRUE,9190,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Champia parvula,Marine,chronic,REP,80,ug/L,FALSE,9191,2000,AL
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Morone saxatilis,Marine,acute,MORT,0.1,ug/L,TRUE,9192,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Oreochromis aureus,Freshwater,acute,MORT,2.72,ug/L,TRUE,9193,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Oreochromis aureus,Freshwater,acute,MORT,2.79,ug/L,TRUE,9194,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Anguilla anguilla,Freshwater,acute,MORT,39,ug/L,TRUE,9195,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Anguilla anguilla,Freshwater,acute,MORT,42,ug/L,TRUE,9196,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Anguilla anguilla,Freshwater,acute,MORT,22,ug/L,TRUE,9197,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Anguilla anguilla,Freshwater,acute,MORT,38,ug/L,TRUE,9198,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Anguilla anguilla,Freshwater,acute,MORT,42,ug/L,TRUE,9199,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Anguilla anguilla,Freshwater,acute,MORT,20,ug/L,TRUE,9200,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Anguilla anguilla,Freshwater,acute,MORT,38,ug/L,TRUE,9201,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Anguilla anguilla,Freshwater,acute,MORT,42,ug/L,TRUE,9202,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Anguilla anguilla,Freshwater,acute,MORT,20,ug/L,TRUE,9203,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Gambusia holbrooki,Freshwater,acute,MORT,9.4,ug/L,TRUE,9204,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Gambusia holbrooki,Freshwater,acute,MORT,7,ug/L,TRUE,9205,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Gambusia holbrooki,Freshwater,acute,MORT,8,ug/L,TRUE,9206,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Daphnia magna,Freshwater,acute,IMM,343,ug/L,TRUE,9207,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Daphnia magna,Freshwater,acute,IMM,271,ug/L,TRUE,9208,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Oncorhynchus mykiss,Freshwater,acute,MORT,1.7,ug/L,TRUE,9209,2000,Osteichthyes
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Oncorhynchus mykiss,Freshwater,acute,MORT,1.6,ug/L,TRUE,9210,2000,Osteichthyes
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Oncorhynchus mykiss,Freshwater,acute,MORT,0.3,ug/L,TRUE,9211,2000,Osteichthyes
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Oncorhynchus mykiss,Freshwater,acute,MORT,0.4,ug/L,TRUE,9212,2000,Osteichthyes
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Oncorhynchus mykiss,Freshwater,acute,MORT,1.3,ug/L,TRUE,9213,2000,Osteichthyes
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Oncorhynchus mykiss,Freshwater,acute,MORT,0.8,ug/L,TRUE,9214,2000,Osteichthyes
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Pimephales promelas,Freshwater,acute,MORT,1.3,ug/L,TRUE,9215,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Pimephales promelas,Freshwater,acute,MORT,1.7,ug/L,TRUE,9216,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Pimephales promelas,Freshwater,acute,MORT,1,ug/L,TRUE,9217,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Diaptomus sp,Freshwater,acute,MORT,0.6,ug/L,TRUE,9218,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Eucyclops sp,Freshwater,acute,MORT,0.1,ug/L,TRUE,9219,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Alonella sp,Freshwater,acute,MORT,0.2,ug/L,TRUE,9220,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Cypria sp,Freshwater,acute,MORT,0.9,ug/L,TRUE,9221,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Daphnia magna,Freshwater,acute,IMM,390,ug/L,TRUE,9222,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Daphnia magna,Freshwater,acute,IMM,630,ug/L,TRUE,9223,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Daphnia magna,Freshwater,acute,IMM,720,ug/L,TRUE,9224,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Daphnia magna,Freshwater,acute,IMM,372,ug/L,TRUE,9225,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Daphnia magna,Freshwater,acute,IMM,328,ug/L,TRUE,9226,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Daphnia magna,Freshwater,acute,IMM,343,ug/L,TRUE,9227,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Daphnia magna,Freshwater,acute,IMM,271,ug/L,TRUE,9228,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Daphnia magna,Freshwater,acute,IMM,218,ug/L,TRUE,9229,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Daphnia magna,Freshwater,acute,IMM,282,ug/L,TRUE,9230,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Daphnia magna,Freshwater,acute,IMM,266,ug/L,TRUE,9231,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Daphnia magna,Freshwater,acute,IMM,158,ug/L,TRUE,9232,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Daphnia magna,Freshwater,acute,MORT,378,ug/L,TRUE,9233,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Daphnia magna,Freshwater,acute,MORT,740,ug/L,TRUE,9234,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Daphnia magna,Freshwater,acute,IMM,280,ug/L,TRUE,9235,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Saccobranchus fossilis,Freshwater,acute,MORT,7.7,ug/L,TRUE,9236,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Saccobranchus fossilis,Freshwater,acute,MORT,10.9,ug/L,TRUE,9237,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Saccobranchus fossilis,Freshwater,acute,MORT,7.2,ug/L,TRUE,9238,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Saccobranchus fossilis,Freshwater,acute,MORT,10.9,ug/L,TRUE,9239,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Saccobranchus fossilis,Freshwater,acute,MORT,6.6,ug/L,TRUE,9240,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Saccobranchus fossilis,Freshwater,acute,MORT,10.8,ug/L,TRUE,9241,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Channa punctatus,Freshwater,acute,MORT,4.8,ug/L,TRUE,9242,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Catla catla,Freshwater,acute,MORT,1.84,ug/L,TRUE,9243,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Cyprinus carpio,Freshwater,acute,MORT,0.1,ug/L,TRUE,9244,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Nematolosa erebi,Freshwater,acute,MORT,0.2,ug/L,TRUE,9245,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Rasbora sp,Freshwater,acute,MORT,0.2,ug/L,TRUE,9246,2000,Osteichthyes
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Macquaria ambigua,Freshwater,acute,MORT,0.3,ug/L,TRUE,9247,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Macquaria ambigua,Freshwater,acute,MORT,0.5,ug/L,TRUE,9248,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Melanotaenia duboulayi,Freshwater,acute,MORT,0.5,ug/L,TRUE,9249,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Melanotaenia duboulayi,Freshwater,acute,MORT,2.4,ug/L,TRUE,9250,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Melanotaenia duboulayi,Freshwater,acute,MORT,2.5,ug/L,TRUE,9251,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Melanotaenia duboulayi,Freshwater,acute,MORT,5,ug/L,TRUE,9252,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Melanotaenia duboulayi,Freshwater,acute,MORT,7.5,ug/L,TRUE,9253,2000,OS
